lonnrot_id	teos_wikidata_id	teos_nimi	tekija_etunimi	tekija_sukunimi	pseudonyymi	tekija_wikidata_id	vuosi	kokoteksti_linkki	genre	kokoomateoksen nimi (jos ei alkuperäinen julkaisu)	Alunperin kokoomateoksessa
1593	na	Rimpisuon usvapatsas	Alfred Emil	Ingman		Q11850821	1915	http://www.lonnrot.net/kirjat/1593.zip	romaani	Seikkailuja saloilla ja vesillä	
1593	na	Latvasaaren kuninkaan hovilinna	Alfred Emil	Ingman		Q11850821	1916	http://www.lonnrot.net/kirjat/1593.zip	romaani	Seikkailuja saloilla ja vesillä	
1593	na	Kahden taalarin tarina 	Alfred Emil	Ingman		Q11850821	1917	http://www.lonnrot.net/kirjat/1593.zip	romaani	Seikkailuja saloilla ja vesillä	
1593	na	Suursalon halli	Alfred Emil	Ingman		Q11850821	1917	http://www.lonnrot.net/kirjat/1593.zip	romaani	Seikkailuja saloilla ja vesillä	
1593	na	Nalli	Alfred Emil	Ingman		Q11850821	1921	http://www.lonnrot.net/kirjat/1593.zip	romaani?	Seikkailuja saloilla ja vesillä	
1593	na	Jouluaatto lammikossa	Alfred Emil	Ingman		Q11850821	1921	http://www.lonnrot.net/kirjat/1593.zip	romaani?	Seikkailuja saloilla ja vesillä	
1593	na	Paha käry	Alfred Emil	Ingman		Q11850821	1921	http://www.lonnrot.net/kirjat/1593.zip	romaani?	Seikkailuja saloilla ja vesillä	
1596	na	Unikko ja ohdake	Jalmari	Kara		Q17381432	1913	http://www.lonnrot.net/kirjat/1596.zip	romaani		
1599	na	Aune	Immi	Hellén		Q5492018	1896	http://www.lonnrot.net/kirjat/1599.zip	romaani		
1602	na	Härmäläiset	Anton	Kangas		Q11851986	1914	http://www.lonnrot.net/kirjat/1602.zip	draama		
1604	na	Suur-isänmaa	Jalmari	Kara	Kapteeni Teräs	Q17381432	1918	http://www.lonnrot.net/kirjat/1604.zip	romaani		
1606	na	Terve mies	Jalmari	Finne		Q4907669	1915	http://www.lonnrot.net/kirjat/1606.zip	romaani		
1608	na	Eeva Aarnio : kertomus nuorille	Immi	Hellén		Q5492018	1901	http://www.lonnrot.net/kirjat/1608.zip	romaani		
1614	na	Petsamon rata	Jalmari	Kara	Kapteeni Teräs	Q17381432	1921	http://www.lonnrot.net/kirjat/1614.zip	romaani		
1616	na	Kokemusten koulu 	Aleksander	Lindqvist		Q11850662	1891	http://www.lonnrot.net/kirjat/1616.zip	romaani		
1617	na	Lapsikuningas ja hänen soturinsa	Jalmari	Finne		Q4907669	1912	http://www.lonnrot.net/kirjat/1617.zip	romaani		
1618	Q22677508	Kiveliön karkurit	Kaarlo	Hänninen		Q17381030	1923	http://www.lonnrot.net/kirjat/1618.zip	romaani		
1621	na	Hottentotit	Jalmari	Kara		Q17381432	1915	http://www.lonnrot.net/kirjat/1621.zip	romaani		
1622	na	Kolme partiopoikaa Lapin erämaissa 	Kaarlo	Hänninen		Q17381030	1936	http://www.lonnrot.net/kirjat/1622.zip	novelleja		
1625	na	Luonnon lapsia	Algot	Untola	Maiju Lassila	Q2993395	1912	http://www.lonnrot.net/kirjat/1625.zip	romaani		
1628	na	Mylly pyörii	Urho	Karhumäki			1931	http://www.lonnrot.net/kirjat/1628.zip	romaani		
1629	na	Kiveliön kuningas	Kaarlo	Hänninen		Q17381030	1923	http://www.lonnrot.net/kirjat/1629.zip	romaani		
1632	na	Mykkä paholainen	Jalmari	Kara 		Q17381432	1916	http://www.lonnrot.net/kirjat/1632.zip	romaani		
1636	Q18679261	Kiljusen herrasväki	Jalmari	Finne		Q4907669	1914	http://www.lonnrot.net/kirjat/1636.zip	romaani		
1640	na	Hämäläisiä	Jalmari	Finne		Q4907669	1910	http://www.lonnrot.net/kirjat/1640.zip	romaani		
1643	Q59210608	Kiljusen herrasväen uudet seikkailut	Jalmari	Finne		Q4907669	1916	http://www.lonnrot.net/kirjat/1643.zip	romaani		
1644	na	Rakkaudentarina	Jalmari	Finne		Q4907669	1913	http://www.lonnrot.net/kirjat/1644.zip	romaani		
1645	na	Meripurakoj ja maamyyrii	Hjalmar	Nortamo		Q4118893	1925	http://www.lonnrot.net/kirjat/1645.zip	novelleja		
1646	na	Kiljusen herrasväki satumaassa	Jalmari	Finne		Q4907669	1916	http://www.lonnrot.net/kirjat/1646.zip	romaani		
1648	na	Kotipellon kynnykseltä	Jaakko	Nikkinen	Jouko Nikkinen	Q5394402	1911	http://www.lonnrot.net/kirjat/1648.zip	romaani		
1649	na	Kiljusen Plättä	Jalmari	Finne		Q4907669	1917	http://www.lonnrot.net/kirjat/1649.zip	romaani		
1651	na	Kaksi karkulaista	Kaarlo	Hänninen		Q17381030	1927	http://www.lonnrot.net/kirjat/1651.zip	romaani		
1652	na	Konrad Löf	Jalmari	Kara	Kapteeni Teräs	Q17381432	1925	http://www.lonnrot.net/kirjat/1652.zip	romaani		
1653	na	Nuori kuokkija	Jaakko	Nikkinen		Q5394402	1927	http://www.lonnrot.net/kirjat/1653.zip	romaani		
1654	na	Pyhä hymy	Lauri 	Soini	Lauri Sauramo	Q11875120	1911	http://www.lonnrot.net/kirjat/1654.zip	romaani		
1655	na	Jääkärien jäljiltä	Jalmari	Kara		Q17381432	1919	http://www.lonnrot.net/kirjat/1655.zip	novelleja		
1656	na	Ylenkatsotuita	Jaakko	Nikkinen		Q5394402	1922	http://www.lonnrot.net/kirjat/1656.zip	romaani		
1659	na	Koneiden ääressä	Mikko	Tervas		Q11882802	1917	http://www.lonnrot.net/kirjat/1659.zip	romaani		
1663	na	Leppirannan Lauri	Jaakko	Nikkinen		Q5394402	1916	http://www.lonnrot.net/kirjat/1663.zip	romaani		
1664	na	Syväys	Jalmari	Kara		Q17381432	1927	http://www.lonnrot.net/kirjat/1664.zip	romaani		
1665	na	Erakkojärveläiset	Lauri 	Hannikainen		Q11875030	1918	http://www.lonnrot.net/kirjat/1665.zip	romaani		
1669	na	Umme ja pimjä	Hjalmar	Nortamo		Q4118893	1930	http://www.lonnrot.net/kirjat/1669.zip	novelleja		
1670	na	Ylioppilaita	Jalmari	Finne		Q4907669	1909	http://www.lonnrot.net/kirjat/1670.zip	romaani		
1675	na	Punakaartin päällikön tytär	Lauri 	Soini	Lauri Sauramo	Q11875120	1918	http://www.lonnrot.net/kirjat/1675.zip	romaani		
1679	na	Kalterijääkärit I	Sulo-Weikko	Pekkola		Q5411298	1930	http://www.lonnrot.net/kirjat/1679.zip	romaani	Kalterijääkärit I-II	
1680	na	Kalterijääkärit II	Sulo-Weikko	Pekkola		Q5411298	1931	http://www.lonnrot.net/kirjat/1680.zip	romaani	Kalterijääkärit I-II	
1681	na	Suomalaisia sankareita: historiallisia kertomuksia. Sarja 1	Santeri	Ivalo		Q4200624	1915	http://www.lonnrot.net/kirjat/1681.zip	novelleja 		
1682	na	Suomalaisia sankareita : historiallisia kertomuksia. Sarja 2 (	Santeri	Ivalo		Q4200624	1921	http://www.lonnrot.net/kirjat/1682.zip	novelleja		
1683	na	Jääkärin muistelmia	Jalmari	Kara		Q17381432	1919	http://www.lonnrot.net/kirjat/1683.zip	romaani		
1684	na	Erakkomaisteri	Osmo	Lajula	J.P. Raivio	Q5405758	1916	http://www.lonnrot.net/kirjat/1684.zip	romaani		
1689	na	Andein tytär	Erns Robert Magnus	Winter	Erkki West	Q11858456	1896	http://www.lonnrot.net/kirjat/1689.zip	romaani		
1690	na	Korpiherra	Urho 	Karhumäki		Q2500676	1932	http://www.lonnrot.net/kirjat/1690.zip	romaani		
1691	na	Rämeissä	Väinö	Pietilä		Q17382939	1917	http://www.lonnrot.net/kirjat/1691.zip	romaani		
1694	na	Virkistysmatka	Nuutti	Vuorisalo	Felix Hornborg	na	1912	http://www.lonnrot.net/kirjat/1694.zip	draama		
1699	na	Rantasuon sankarit	Urho	Karhumäki		Q2500676	1924	http://www.lonnrot.net/kirjat/1699.zip	romaani		
1700	na	Herpmanin pojat : kolmiosainen viisikuvaelmainen näytelmä Ison-Vihan ajalta Suomessa	Urho	Karhumäki		Q2500676	1931	http://www.lonnrot.net/kirjat/1700.zip	draama		
1710	Q28721202	Tuliholvin alla	Eino	Hosia		Q11857093	1940	http://www.lonnrot.net/kirjat/1710.zip	romaani		
1711	na	Nuoren Sylvi-tytön koettelemus	Jalmari	Kara	Eero Kaski	Q17381432	1927	http://www.lonnrot.net/kirjat/1711.zip	romaani		
1713	na	Suomen samoilijat I	Kaarlo	Hänninen		Q17381030	1926	http://www.lonnrot.net/kirjat/1713.zip	romaani		
1718	na	Suomen samoilijat II	Kaarlo	Hänninen		Q17381030	1928	http://www.lonnrot.net/kirjat/1718.zip	romaani		
1728	na	Orjantappuratie	Eino	Hosia		Q11857093	1938	http://www.lonnrot.net/kirjat/1728.zip	romaani		
1730	na	Suomen samoilijat III	Kaarlo	Hänninen		Q17381030	1930	http://www.lonnrot.net/kirjat/1730.zip	romaani		
1731	Q5412262	Avoveteen	Urho	Karhumäki		Q2500676	1936	http://www.lonnrot.net/kirjat/1731.zip	romaani		
1750	na	Margareeta	Santeri	Ivalo		Q4200624	1898	http://www.lonnrot.net/kirjat/1750.zip	romaani		
1757	Q11895637	Sysmäläinen	Jalmari	Finne		Q4907669	1910	http://www.lonnrot.net/kirjat/1757.zip	romaani		
1766	na	Tukkikauppa	E. 	Huhtinen		na	1905	http://www.lonnrot.net/kirjat/1766.zip	draama		
1767	na	Suomalainen linnanneiti, josta tuli kuningatar	Kyösti	Wilkuna		Q6242329	1911	http://www.lonnrot.net/kirjat/1767.zip	romaani		
1782	na	Erämaan salaisuus	Jalmari	Kara		Q17381432	1927	http://www.lonnrot.net/kirjat/1782.zip	romaani		
1788	na	Mustaa ja valkoista	Niilo	Pärnänen	Olli Karila	Q11885423	1936	http://www.lonnrot.net/kirjat/1788.zip	romaani		
1739	na	Harmaitten tarina	Niilo	Pärnänen	Olli Karila	Q11885423	1926	http://www.lonnrot.net/kirjat/1793.zip	romaani		
1802	na	Kaksi kaartilaista	Niilo	Pärnänen	Olli Karila	Q11885423	1932	http://www.lonnrot.net/kirjat/1802.zip	draama		
1803	na	Talonpoikaispäällikkö	Niilo	Pärnänen	Olli Karila	Q11885423	1932	http://www.lonnrot.net/kirjat/1803.zip	draama		
1805	na	Ylämaan kultaa	Niilo	Pärnänen	Olli Karila	Q11885423	1936	http://www.lonnrot.net/kirjat/1805.zip	romaani		
1808	na	Se oli sallittu	Edvin	Calamnius	Esko Virtala	Q11858758	1888	http://www.lonnrot.net/kirjat/1808.zip	romaani		
1815	na	Kahden reportterin seikkailut	Niilo	Pärnänen	Olli Karila	Q11885423	1922	http://www.lonnrot.net/kirjat/1815.zip	romaani		
1816	na	Kultakuningas	Niilo	Pärnänen	Olli Karila	Q11885423	1926	http://www.lonnrot.net/kirjat/1816.zip	romaani		
1819	na	Tieteen tyranni	Niilo	Pärnänen	Olli Karila	Q11885423	1927	http://www.lonnrot.net/kirjat/1819.zip	draama		
1826	na	Ah, hän suuteli	Niilo	Pärnänen	Olli Karila	Q11885423	1928	http://www.lonnrot.net/kirjat/1826.zip	draama		
1827	na	Taistelun aatto	Niilo	Pärnänen	Olli Karila	Q11885423	1928	http://www.lonnrot.net/kirjat/1827.zip	draama		
1833	na	Maanalaiset	Niilo	Pärnänen	Olli Karila	Q11885423	1919	http://www.lonnrot.net/kirjat/1833.zip	romaani		
1837	na	Muotilääkäri	Urho	Karhumäki		Q2500676	1929	http://www.lonnrot.net/kirjat/1837.zip	draama		
1838	na	Pelastus	Niilo	Pärnänen	Olli Karila	Q11885423	1926	http://www.lonnrot.net/kirjat/1838.zip	romaani		
1844	na	Viehättävä vastustajatar	Niilo	Pärnänen	Olli Karila	Q11885423	1920	http://www.lonnrot.net/kirjat/1844.zip	romaani		
1848	na	Silmukorven nuori Epra : satakuntalainen kertomus	Kaarlo	Halme		Q110322645	1925	http://www.lonnrot.net/kirjat/1848.zip	romaani		
1849	na	Salatun kaupungin kaunotar	Niilo	Pärnänen	Olli Karila	Q11885423	1923	http://www.lonnrot.net/kirjat/1849.zip	romaani		
1855	na	Titanicin perikato	Edvin	Calamnius	Esko Waltala	na	1925	http://www.lonnrot.net/kirjat/1855.zip	romaani		
1859	na	Polkkatukkainen madonna	Niilo	Pärnänen	Olli Karila	Q11885423	1944	http://www.lonnrot.net/kirjat/1859.zip	romaani		
1863	 na	Lapin muisteluksia	Samuli	Paulaharju		Q6037597	1922	http://www.lonnrot.net/kirjat/1863.zip	novelleja?		
1866	na	Kahden miljoonan tyttölapsi	Niilo	Pärnänen	Olli Karila	Q11885423	1930	http://www.lonnrot.net/kirjat/1866.zip	draama		
1867	na	Avioliitto o/y	Niilo	Pärnänen	Olli Karila	Q11885423	1923	http://www.lonnrot.net/kirjat/1867.zip	draama		
1874	na	Punasolun äkkiloppu	Niilo	Pärnänen	Olli Karila	Q11885423	1935	http://www.lonnrot.net/kirjat/1874.zip	draama		
1881	na	Uuteen maailmaan: Romaani Pennsylvanian ensimmäisistä uutisasukkaista	Akseli	Raunaheimo		Q5392288	1921	http://www.lonnrot.net/kirjat/1881.zip	romaani		
1883	na	Hopeakauha: satuja ja kertomuksia	Alli	Nissinen		Q11850972	1909	http://www.lonnrot.net/kirjat/1883.zip	satuja		
1895	na	Tähtisen perhe ja tilhispesä	Toini	Topelius		Q15042696	1893	http://www.lonnrot.net/kirjat/1895.zip	satuja		
1909	na	Kymi nousee	Urho	Karhumäki		Q2500676	1930	http://www.lonnrot.net/kirjat/1909.zip	draama		
1916	na	Alkuperäisiä kertomuksia entisiltä ajoilta	Johannes	Häyhä		Q17381043	1911	http://www.lonnrot.net/kirjat/1916.zip	novelleja		
1939	na	Kyläkertomuksia I	Roopert	Linna		na	1890	http://www.lonnrot.net/kirjat/1939.zip	novelleja		
1940	na	Ajan aalloilta	Eino	Leino		Q360079	1899	http://www.lonnrot.net/kirjat/1940.zip	lyriikka		
1949	na	Lahjomaton laki	Kaarlo August	Järvi		Q11868566	1925	http://www.lonnrot.net/kirjat/1949.zip	romaani		
1950	Q68081484	Uuteen elämään	Väinö	Kataja		Q11902066	1909	http://www.lonnrot.net/kirjat/1950.zip	romaani		
1957	Q68823872	Pyhiinvaeltaja	Eino	Railo	Osmo Iisalo	Q11857179	1915	http://www.lonnrot.net/kirjat/1957.zip	romaani		
1959	na	Ontrein tarinoita	Eino	Railo	Osmo Iisalo	Q11857179	1920	http://www.lonnrot.net/kirjat/1959.zip	romaani		
1961	na	Viulu ja posetiivi	Urho	Karhumäki		Q2500676	1944	http://www.lonnrot.net/kirjat/1961.zip	romaani		
1964	na	Kertomuksia	Edvin	Calamnius	Esko Virtala	Q11858758	1889	http://www.lonnrot.net/kirjat/1964.zip	novelleja		
1966	na	Vorna	Eino	Railo	Osmo Iisalo	Q11857179	1916	http://www.lonnrot.net/kirjat/1966.zip	romaani		
1968	na	Rahan valtaa	Emmi 	Haapanen		Q11857865	1897	http://www.lonnrot.net/kirjat/1968.zip	draama		
1980	na	Onnen aalloilla	Santeri	Ivalo		Q4200624	1904	http://www.lonnrot.net/kirjat/1980.zip	novelleja		
1982	na	Soljalan emäntä	Eino	Railo	Osmo Iisalo	Q11857179	1919	http://www.lonnrot.net/kirjat/1982.zip	romaani		
1983	na	Evakuoidut	Maria	Jotuni		Q2266966	?	http://www.lonnrot.net/kirjat/1983.zip	romaani	Evakuoidut; Palvelustytön romaani	
1983	na	Palvelustytön romaani	Maria	Jotuni		Q2266966	?	http://www.lonnrot.net/kirjat/1983.zip	romaani	Evakuoidut; Palvelustytön romaani	
1896	na	Erämiehet	Väinö	Voionmaa		Q2329136	1898	http://www.lonnrot.net/kirjat/1986.zip	romaani		
1991	na	Maamieslauluja	Eero	Eerola		Q11856710	1910	http://www.lonnrot.net/kirjat/1991.zip	lyriikka		
1993	Q68081466	Kunnanmiehiä	Kalle	Kajander		Q11869388	1899	http://www.lonnrot.net/kirjat/1993.zip	romaani		
2002	na	Kevätsade	Eino	Railo		Q11857179	1939	http://www.lonnrot.net/kirjat/2002.zip	romaani		
2004	na	Havuseppele	Eino	Railo		Q11857179	1934	http://www.lonnrot.net/kirjat/2004.zip	romaani		
2007	na	Taistelun takaa	Urho	Karhumäki		Q2500676	1930	http://www.lonnrot.net/kirjat/2007.zip	romaani		
2013	na	Silkkihuivi ja virsikirja	Eino	Railo		Q11857179	1933	http://www.lonnrot.net/kirjat/2013.zip	romaani		
2020	na	Aurinkohäät	Aarni	Kouta		Q5484482	1924	http://www.lonnrot.net/kirjat/2020.zip	lyriikka		
2022	na	Novelleja	Marja	Salmela		Q11880981	1934	http://www.lonnrot.net/kirjat/2022.zip	novelleja		
2023	na	Viisikymmentä runoa ja kuusi laulua	Paavo	Korhonen		Q4234438	1908	http://www.lonnrot.net/kirjat/2023.zip	lyriikka		
2046	na	Suomen kansan eläinkirja	Eino	Railo		Q11857179	1934	http://www.lonnrot.net/kirjat/2046.zip	satuja		
2047	na	Valittu kansa ja luvattu maa: kertomus suomalaisista	Eino	Railo			1944	http://www.lonnrot.net/kirjat/2047.zip	romaani?		
2050	na	Suomen kansan peikkosatuja	Iivo	Härkönen		Q11864459	1913	http://www.lonnrot.net/kirjat/2050.zip	satuja		
2052	na	Suomen kansan seikkailusatuja	Iivo	Härkönen		Q11864459	1914	http://www.lonnrot.net/kirjat/2052.zip	satuja		
2055	na	Kuin uni ja varjo	Eino	Railo		Q11857179	1935	http://www.lonnrot.net/kirjat/2055.zip	romaani		
2059	na	Kylän lauluja	Larin-Kyösti			Q5935909	1898	http://www.lonnrot.net/kirjat/2059.zip	lyriikka		
2063	na	Elämänpuu	Eino	Railo		Q11857179	1940	http://www.lonnrot.net/kirjat/2062.zip	romaani		
2066	na	Koti virran rannalla	Eino	Railo		Q11857179	1937	http://www.lonnrot.net/kirjat/2066.zip	romaani		
2070	na	Nousukas	K(aarlo) (A)ugust	Järvi		Q11868566	1904	http://www.lonnrot.net/kirjat/2070.zip	romaani		
2075	na	Kullan muru	Alfred	Saukkonen		Q11850839	1917	http://www.lonnrot.net/kirjat/2075.zip	lyriikka		
2076	na	Metsästäjän tytär	Rudolf	Railo	Ilmari Tulimaa	Q11864654	1928	http://www.lonnrot.net/kirjat/2076.zip	romaani		
2078	na	Kuninkaantytär ja puoli valtakuntaa eli köyhän osa	Eino	Railo		Q11857179	1941	http://www.lonnrot.net/kirjat/2078.zip	romaani		
2081	na	Kyläisiä lauluja	Larin-Kyösti			Q5935909	1898	http://www.lonnrot.net/kirjat/2081.zip	lyriikka		
2082	na	Kolme miestä matkalla	Eino	Railo	Osmo Iisalo	Q11857179	1921	http://www.lonnrot.net/kirjat/2082.zip	romaani		
2085	na	Kultainen linna	Alfred	Saukkonen		Q11850839	1922	http://www.lonnrot.net/kirjat/2085.zip	satuja		
2087	na	Kyläinen kesämaisema	Eino	Railo		Q11857179	1939	http://www.lonnrot.net/kirjat/2087.zip	romaani		
2092	na	Kertomuksia	J(ohan) A(lbert)	Bergman		Q11865405	1889	http://www.lonnrot.net/kirjat/2092.zip	novelleja		
2095	na	Parantumassa	Kalle	Haapakoski	Kalle Koski	Q5406221	1893	http://www.lonnrot.net/kirjat/2095.zip	romaani		
2097	na	Verinen lyhty	Jalmari	Finne		Q4907669	1928	http://www.lonnrot.net/kirjat/2097.zip	romaani		
2099	na	Silmien laulu	Rudolf	Railo	Ilmari Tulimaa	Q11864654	1933	http://www.lonnrot.net/kirjat/2099.zip	romaani		
2103	na	Satujen maailma II	Jalmari	Finne		Q4907669	1909	http://www.lonnrot.net/kirjat/2103.zip	satuja		
2109	na	Isien tie	Uuno	Kailas		Q2915529	1941	http://www.lonnrot.net/kirjat/2109.zip	lyriikka		
2113	na	Jäiset temppelit	Aarni	Kouta		Q5484482	1911	http://www.lonnrot.net/kirjat/2116.zip	lyriikka		
2117	na	Tulijoutsen	Aarni	Kouta		Q5484482	1905	http://www.lonnrot.net/kirjat/2117.zip	lyriikka		
2118	 na	Pappiparka	Kustaa	Juuti	Koito	na	1889	http://www.lonnrot.net/kirjat/2118.zip	romaani		
2120	na	Lapset	Jalmari	Finne		Q4907669	1909	http://www.lonnrot.net/kirjat/2120.zip	novelleja		
2126	na	Novelleja	Kyösti	Wilkuna		Q6242329	1907	http://www.lonnrot.net/kirjat/2126.zip	novelleja		
2127	na	Gönczölin vaunut	Arvi	Järventaus		Q778378	1936	http://www.lonnrot.net/kirjat/2127.zip	lyriikka		
2128	na	Ollin-Mikko, Aapon-Ulla ja Ullan-Eino: kertomus kylän takalistolta	Väinö	Kataja		Q11902066	1910	http://www.lonnrot.net/kirjat/2128.zip	romaani		
2130	na	Yksin elämässä	Kyösti	Wilkuna		Q6242329	1908	http://www.lonnrot.net/kirjat/2130.zip	novelleja		
2132	na	Valkea morsian	Aarni	Kouta		Q5484482	1919	http://www.lonnrot.net/kirjat/2132.zip	lyriikka		
2136	na	Suomalaisia kohtaloita	Kyösti	Wilkuna		Q6242329	1913	http://www.lonnrot.net/kirjat/2136.zip	novelleja		
2140	na	Kulkurin lauluja	Larin-Kyösti			Q5935909	1899	http://www.lonnrot.net/kirjat/2140.zip	lyriikka		
2141	na	Opettaja	K(aarlo) (A)ugust	Järvi		Q11868566	1907	http://www.lonnrot.net/kirjat/2141.zip	romaani		
2145	na	Satujen maailma I	Jalmari	Finne		Q4907669	1909	http://www.lonnrot.net/kirjat/2145.zip	satuja		
2146	na	Munkkikammio	Joel	Lehtonen		Q560921	1914	http://www.lonnrot.net/kirjat/2146.zip	lyriikka		
2148	na	Eri isää	Väinö	Kataja		Q11902066	1910	http://www.lonnrot.net/kirjat/2148.zip	romaani		
2149	na	Sulikki	J(ohan) A(lbert)	Bergman		Q11865405	1902	http://www.lonnrot.net/kirjat/2149.zip	romaani		
2150	na	Nuorta verta	Martti	Wuori		Q17384901	1915	http://www.lonnrot.net/kirjat/2150.zip	romaani		
2151	na	Pohjolan poikia	Lauri 	Hannikainen		Q11875030	1916	http://www.lonnrot.net/kirjat/2151.zip	novelleja		
2152	na	Satuja ja runoja lapsille	Tyko 	Hagman		Q17380444	1882	http://www.lonnrot.net/kirjat/2152.zip	satuja ja lyriikkaa		
2153	na	Matti Kierosilmä	Larin-Kyösti			Q5935909	1901	http://www.lonnrot.net/kirjat/2153.zip	satu	Joulupukin satuja ja leikkejä	
2153	na	Turkkia pyytämässä	Kauppis-Heikki			Q5486613	1901	http://www.lonnrot.net/kirjat/2153.zip	satu	Joulupukin satuja ja leikkejä	
2153	na	Joulu-ukon saapas	Anni	Swan		Q4769173	1904	http://www.lonnrot.net/kirjat/2153.zip	satu	Joulupukin satuja ja leikkejä	
2153	na	Orava ja sinipiika	Johannes	Tuokkola		na	1904	http://www.lonnrot.net/kirjat/2153.zip	satu	Joulupukin satuja ja leikkejä	
2153	na	Keisarin moppe	Alpo	Noponen		Q11851025	1906	http://www.lonnrot.net/kirjat/2153.zip	satu	Joulupukin satuja ja leikkejä	
2153	na	Matka Onnelaan	Vilkku	Joukahainen		Q11901500	1909	http://www.lonnrot.net/kirjat/2153.zip	satu	Joulupukin satuja ja leikkejä	
2153	na	Martin kuusen-etsintä 	Eino	Salokas		Q11857193	1909	http://www.lonnrot.net/kirjat/2153.zip	satu	Joulupukin satuja ja leikkejä	
2153	na	Kesä metsäniityllä	Helmi	Auvinen		Q16163921	1910	http://www.lonnrot.net/kirjat/2153.zip	satu	Joulupukin satuja ja leikkejä	
2153	na	Satutyttö 	Annikki	Virvatuli		Q11851809	1910	http://www.lonnrot.net/kirjat/2153.zip	satu	Joulupukin satuja ja leikkejä	
2153	na	Tarina pojasta, porsaasta ja metsänväestä	Anni	Kaste		Q11851712	1910	http://www.lonnrot.net/kirjat/2153.zip	satu	Joulupukin satuja ja leikkejä	
2153	na	Mitä varpu kertoi	A.	H.		na	1901	http://www.lonnrot.net/kirjat/2153.zip	satu	Joulupukin satuja ja leikkejä	
2153	na	Laurin hiihtomatka	E. 	V.		na	1909	http://www.lonnrot.net/kirjat/2153.zip	satu	Joulupukin satuja ja leikkejä	
2154	na	Mirska	Alpo	Noponen		Q11851025	1902	http://www.lonnrot.net/kirjat/2154.zip	satu	Joulupukin jutelmia	
2154	na	Pikku Lauri tahtoi oppia lentämään	Anja	Tuulonen		na	1902	http://www.lonnrot.net/kirjat/2154.zip	satu	Joulupukin jutelmia	
2154	na	Hupsu Elijas	Vilkku	Joukahainen		Q11901500	1902	http://www.lonnrot.net/kirjat/2154.zip	satu	Joulupukin jutelmia	
2154	na	Laurin joulu-unelma	Aapo	Pärnänen		Q9321596	1902	http://www.lonnrot.net/kirjat/2154.zip	satu	Joulupukin jutelmia	
2154	na	Mitä västäräkki kertoi kyntäjälle	Juho	L		na	1903	http://www.lonnrot.net/kirjat/2154.zip	satu	Joulupukin jutelmia	
2154	na	Laiskan Matin velka	Johannes	Linnankoski	Vihtori Peltonen	Q1092762	1903	http://www.lonnrot.net/kirjat/2154.zip	satu	Joulupukin jutelmia	
2154	na	Kertun ja Erkin joululahjat	Vilho	Velho		na	1906	http://www.lonnrot.net/kirjat/2154.zip	satu	Joulupukin jutelmia	
2154	na	Yhteinen vaara	K.V			na	1904	http://www.lonnrot.net/kirjat/2154.zip	satu	Joulupukin jutelmia	
2154	na	Ihmisillä hyvä tahto	J.A.B			na	1904	http://www.lonnrot.net/kirjat/2154.zip	satu	Joulupukin jutelmia	
2154	na	Tahrainen käsi	K.			na	1905	http://www.lonnrot.net/kirjat/2154.zip	satu	Joulupukin jutelmia	
2154	na	Korven Kallen jouluaatto	L.--alli--			na	1906	http://www.lonnrot.net/kirjat/2154.zip	satu	Joulupukin jutelmia	
2154	na	Naapurit	A.O.			na	1907	http://www.lonnrot.net/kirjat/2154.zip	satu	Joulupukin jutelmia	
2154	na	Onni	Maria			na	1907	http://www.lonnrot.net/kirjat/2154.zip	satu	Joulupukin jutelmia	
2154	na	Kesäinen tarina	A. 	Lehvä		na	1908	http://www.lonnrot.net/kirjat/2154.zip	satu	Joulupukin jutelmia	
2154	na	Joulu Syrjälässä	Ilo	Vaara		na	1910	http://www.lonnrot.net/kirjat/2154.zip	satu	Joulupukin jutelmia	
2154	na	Risu-Ville	Klarry	Rajander		Q11871948	1901	http://www.lonnrot.net/kirjat/2154.zip	satu	Joulupukin jutelmia	
2154	na	Teini	Santeri	Ivalo		Q4200624	1901	http://www.lonnrot.net/kirjat/2154.zip	satu	Joulupukin jutelmia	
2154	na	Martin koulumatka	E.	F.		na	1903	http://www.lonnrot.net/kirjat/2154.zip	satu	Joulupukin jutelmia	
2157	na	Lumottu maa	Rudolf	Railo	Ilmari Tulimaa	Q11864654	1924	http://www.lonnrot.net/kirjat/2157.zip	romaani		
2160	na	Aslak-Hetta	Larin-Kyösti			Q5935909	1909	http://www.lonnrot.net/kirjat/2160.zip	lyriikka		
2161	na	Keuruulainen impromptu	Joel	Lehtola		Q560921	1929	http://www.lonnrot.net/kirjat/2161.zip	lyriikka		
2171	na	Elämä ja kuolema	Aarni	Kouta		Q5484482	1917	http://www.lonnrot.net/kirjat/2171.zip	novelleja		
2172	na	Ajan käänteessä	Larin-Kyösti			Q5935909	1899	http://www.lonnrot.net/kirjat/2172.zip	lyriikka		
2174	na	Kuka nyt vävyksi?	Sakari	Ruotsalo		Q11891972	1922	http://www.lonnrot.net/kirjat/2174.zip	draama		
2175	na	Erik Autio	John	Stenius	Korpelainen	na	1891	http://www.lonnrot.net/kirjat/2175.zip	draama		
2176	na	Savolaene kalakukko ja mueta uusia rupatuksia	Kaarlo 	Tiihonen	Kaarlo Hemmo	Q17380745	1927	http://www.lonnrot.net/kirjat/2176.zip	pakinoita?		
2177	na	Anaski	Kauppis-Heikki			Q5486613	1911	http://www.lonnrot.net/kirjat/2177.zip	novelleja		
